workload,policy,policy_description,cpp_file_path,cache_hit_rate,score
milc,Adaptive Reuse–Phase Replacement (ARPR),"ARPR augments a lightweight per‐PC reuse predictor with an epoch‐based adaptive threshold to dynamically tune insertion priority according to temporal locality and phase behavior. On each miss, the PC’s predictor counter decides whether to insert near‐MRU (hot reuse) or far (likely one‐time/streaming). Periodically, ARPR measures hit rates over a reference epoch and adjusts its reuse threshold up or down to shift between aggressive reuse retention (benefitting pointer‐chasing, phase‐bearing workloads) and conservative insertion (benefitting stencil, streaming codes). This continuous feedback loop quickly adapts to changing workload phases (e.g., MILC, omnetpp), preserves temporal locality in irregular codes (mcf, astar), and avoids pollution in streaming/stencil patterns (lbm).",ChampSim_CRC2/new_policies/043_adaptive_reuse_phase_replacement__arpr.cc,0.23492364062941265,0.23492364062941265
omnetpp,Adaptive Reuse–Phase Replacement (ARPR),"ARPR augments a lightweight per‐PC reuse predictor with an epoch‐based adaptive threshold to dynamically tune insertion priority according to temporal locality and phase behavior. On each miss, the PC’s predictor counter decides whether to insert near‐MRU (hot reuse) or far (likely one‐time/streaming). Periodically, ARPR measures hit rates over a reference epoch and adjusts its reuse threshold up or down to shift between aggressive reuse retention (benefitting pointer‐chasing, phase‐bearing workloads) and conservative insertion (benefitting stencil, streaming codes). This continuous feedback loop quickly adapts to changing workload phases (e.g., MILC, omnetpp), preserves temporal locality in irregular codes (mcf, astar), and avoids pollution in streaming/stencil patterns (lbm).",ChampSim_CRC2/new_policies/043_adaptive_reuse_phase_replacement__arpr.cc,0.6473746055794478,0.6473746055794478
all,Adaptive Reuse–Phase Replacement (ARPR),"ARPR augments a lightweight per‐PC reuse predictor with an epoch‐based adaptive threshold to dynamically tune insertion priority according to temporal locality and phase behavior. On each miss, the PC’s predictor counter decides whether to insert near‐MRU (hot reuse) or far (likely one‐time/streaming). Periodically, ARPR measures hit rates over a reference epoch and adjusts its reuse threshold up or down to shift between aggressive reuse retention (benefitting pointer‐chasing, phase‐bearing workloads) and conservative insertion (benefitting stencil, streaming codes). This continuous feedback loop quickly adapts to changing workload phases (e.g., MILC, omnetpp), preserves temporal locality in irregular codes (mcf, astar), and avoids pollution in streaming/stencil patterns (lbm).",ChampSim_CRC2/new_policies/043_adaptive_reuse_phase_replacement__arpr.cc,0.35229620229772485,0.35229620229772485
astar,Fine-Grained Adaptive RRIP (FG-RRIP),"FG-RRIP employs a 2-bit per-PC signature predictor to classify each incoming line into one of four reuse-probability classes, mapping them to insertion priorities RRPV=0…3 for very hot to very cold. A lightweight epoch-based bias (–1,0,+1) then nudges these priorities to be more or less aggressive depending on recent hit-rate trends. Pointer-chasing workloads (MCF, ASTAR) get strong MRU insertion, stencil codes (LBM) receive moderate priority to exploit spatial locality without polluting, and streaming or one-time lines are relegated to be evicted early. Dynamic bias adaptation lets FG-RRIP react quickly to phase changes (MILC, OMNeT++) and avoid long-term mis-insertion.",ChampSim_CRC2/new_policies/044_fine_grained_adaptive_rrip__fg_rrip.cc,0.4354730400147415,0.4354730400147415
lbm,Fine-Grained Adaptive RRIP (FG-RRIP),"FG-RRIP employs a 2-bit per-PC signature predictor to classify each incoming line into one of four reuse-probability classes, mapping them to insertion priorities RRPV=0…3 for very hot to very cold. A lightweight epoch-based bias (–1,0,+1) then nudges these priorities to be more or less aggressive depending on recent hit-rate trends. Pointer-chasing workloads (MCF, ASTAR) get strong MRU insertion, stencil codes (LBM) receive moderate priority to exploit spatial locality without polluting, and streaming or one-time lines are relegated to be evicted early. Dynamic bias adaptation lets FG-RRIP react quickly to phase changes (MILC, OMNeT++) and avoid long-term mis-insertion.",ChampSim_CRC2/new_policies/044_fine_grained_adaptive_rrip__fg_rrip.cc,0.4372945444635588,0.4372945444635588
mcf,Fine-Grained Adaptive RRIP (FG-RRIP),"FG-RRIP employs a 2-bit per-PC signature predictor to classify each incoming line into one of four reuse-probability classes, mapping them to insertion priorities RRPV=0…3 for very hot to very cold. A lightweight epoch-based bias (–1,0,+1) then nudges these priorities to be more or less aggressive depending on recent hit-rate trends. Pointer-chasing workloads (MCF, ASTAR) get strong MRU insertion, stencil codes (LBM) receive moderate priority to exploit spatial locality without polluting, and streaming or one-time lines are relegated to be evicted early. Dynamic bias adaptation lets FG-RRIP react quickly to phase changes (MILC, OMNeT++) and avoid long-term mis-insertion.",ChampSim_CRC2/new_policies/044_fine_grained_adaptive_rrip__fg_rrip.cc,0.46727070086226885,0.46727070086226885
milc,Fine-Grained Adaptive RRIP (FG-RRIP),"FG-RRIP employs a 2-bit per-PC signature predictor to classify each incoming line into one of four reuse-probability classes, mapping them to insertion priorities RRPV=0…3 for very hot to very cold. A lightweight epoch-based bias (–1,0,+1) then nudges these priorities to be more or less aggressive depending on recent hit-rate trends. Pointer-chasing workloads (MCF, ASTAR) get strong MRU insertion, stencil codes (LBM) receive moderate priority to exploit spatial locality without polluting, and streaming or one-time lines are relegated to be evicted early. Dynamic bias adaptation lets FG-RRIP react quickly to phase changes (MILC, OMNeT++) and avoid long-term mis-insertion.",ChampSim_CRC2/new_policies/044_fine_grained_adaptive_rrip__fg_rrip.cc,0.24448394968753848,0.24448394968753848
omnetpp,Fine-Grained Adaptive RRIP (FG-RRIP),"FG-RRIP employs a 2-bit per-PC signature predictor to classify each incoming line into one of four reuse-probability classes, mapping them to insertion priorities RRPV=0…3 for very hot to very cold. A lightweight epoch-based bias (–1,0,+1) then nudges these priorities to be more or less aggressive depending on recent hit-rate trends. Pointer-chasing workloads (MCF, ASTAR) get strong MRU insertion, stencil codes (LBM) receive moderate priority to exploit spatial locality without polluting, and streaming or one-time lines are relegated to be evicted early. Dynamic bias adaptation lets FG-RRIP react quickly to phase changes (MILC, OMNeT++) and avoid long-term mis-insertion.",ChampSim_CRC2/new_policies/044_fine_grained_adaptive_rrip__fg_rrip.cc,0.6408849335822632,0.6408849335822632
all,Fine-Grained Adaptive RRIP (FG-RRIP),"FG-RRIP employs a 2-bit per-PC signature predictor to classify each incoming line into one of four reuse-probability classes, mapping them to insertion priorities RRPV=0…3 for very hot to very cold. A lightweight epoch-based bias (–1,0,+1) then nudges these priorities to be more or less aggressive depending on recent hit-rate trends. Pointer-chasing workloads (MCF, ASTAR) get strong MRU insertion, stencil codes (LBM) receive moderate priority to exploit spatial locality without polluting, and streaming or one-time lines are relegated to be evicted early. Dynamic bias adaptation lets FG-RRIP react quickly to phase changes (MILC, OMNeT++) and avoid long-term mis-insertion.",ChampSim_CRC2/new_policies/044_fine_grained_adaptive_rrip__fg_rrip.cc,0.44508143372207415,0.44508143372207415
astar,Dynamic Insertion Policy (DIP),"We employ set‐dueling to dynamically choose between LRU‐style insertion (best for high temporal locality) and Bimodal RRIP insertion (best for streaming/pointer-chasing), driven by a global saturating PSEL counter. A small number of “LRU” and “BIP” sample sets bias PSEL based on misses; the remaining follower sets then adopt whichever policy yields fewer misses. This lets us adapt online to all five workloads—promoting reuse‐heavy lines in MILC/LBM, demoting one-time lines in MCF/ASTAR, and reacting to phase changes in OMNETPP—while keeping metadata overhead low.",ChampSim_CRC2/new_policies/045_dynamic_insertion_policy__dip.cc,0.447305241746871,0.447305241746871
lbm,Dynamic Insertion Policy (DIP),"We employ set‐dueling to dynamically choose between LRU‐style insertion (best for high temporal locality) and Bimodal RRIP insertion (best for streaming/pointer-chasing), driven by a global saturating PSEL counter. A small number of “LRU” and “BIP” sample sets bias PSEL based on misses; the remaining follower sets then adopt whichever policy yields fewer misses. This lets us adapt online to all five workloads—promoting reuse‐heavy lines in MILC/LBM, demoting one-time lines in MCF/ASTAR, and reacting to phase changes in OMNETPP—while keeping metadata overhead low.",ChampSim_CRC2/new_policies/045_dynamic_insertion_policy__dip.cc,0.4293946763311538,0.4293946763311538
mcf,Dynamic Insertion Policy (DIP),"We employ set‐dueling to dynamically choose between LRU‐style insertion (best for high temporal locality) and Bimodal RRIP insertion (best for streaming/pointer-chasing), driven by a global saturating PSEL counter. A small number of “LRU” and “BIP” sample sets bias PSEL based on misses; the remaining follower sets then adopt whichever policy yields fewer misses. This lets us adapt online to all five workloads—promoting reuse‐heavy lines in MILC/LBM, demoting one-time lines in MCF/ASTAR, and reacting to phase changes in OMNETPP—while keeping metadata overhead low.",ChampSim_CRC2/new_policies/045_dynamic_insertion_policy__dip.cc,0.40223464469849807,0.40223464469849807
milc,Dynamic Insertion Policy (DIP),"We employ set‐dueling to dynamically choose between LRU‐style insertion (best for high temporal locality) and Bimodal RRIP insertion (best for streaming/pointer-chasing), driven by a global saturating PSEL counter. A small number of “LRU” and “BIP” sample sets bias PSEL based on misses; the remaining follower sets then adopt whichever policy yields fewer misses. This lets us adapt online to all five workloads—promoting reuse‐heavy lines in MILC/LBM, demoting one-time lines in MCF/ASTAR, and reacting to phase changes in OMNETPP—while keeping metadata overhead low.",ChampSim_CRC2/new_policies/045_dynamic_insertion_policy__dip.cc,0.24079813464448901,0.24079813464448901
omnetpp,Dynamic Insertion Policy (DIP),"We employ set‐dueling to dynamically choose between LRU‐style insertion (best for high temporal locality) and Bimodal RRIP insertion (best for streaming/pointer-chasing), driven by a global saturating PSEL counter. A small number of “LRU” and “BIP” sample sets bias PSEL based on misses; the remaining follower sets then adopt whichever policy yields fewer misses. This lets us adapt online to all five workloads—promoting reuse‐heavy lines in MILC/LBM, demoting one-time lines in MCF/ASTAR, and reacting to phase changes in OMNETPP—while keeping metadata overhead low.",ChampSim_CRC2/new_policies/045_dynamic_insertion_policy__dip.cc,0.4507816833779697,0.4507816833779697
all,Dynamic Insertion Policy (DIP),"We employ set‐dueling to dynamically choose between LRU‐style insertion (best for high temporal locality) and Bimodal RRIP insertion (best for streaming/pointer-chasing), driven by a global saturating PSEL counter. A small number of “LRU” and “BIP” sample sets bias PSEL based on misses; the remaining follower sets then adopt whichever policy yields fewer misses. This lets us adapt online to all five workloads—promoting reuse‐heavy lines in MILC/LBM, demoting one-time lines in MCF/ASTAR, and reacting to phase changes in OMNETPP—while keeping metadata overhead low.",ChampSim_CRC2/new_policies/045_dynamic_insertion_policy__dip.cc,0.39410287615979633,0.39410287615979633
astar,SHiP (Signature-based Hit Predictor),"We implement a low‐overhead Signature History Counter Table (SHCT) to predict which load PCs generate temporal reuse versus streaming/pointer‐chasing accesses. Each cache block carries a small signature tagging the PC that brought it in. On a miss, we index the SHCT with that signature: if its saturating counter is above a threshold, we insert the new block as “hot” (RRPV=0), otherwise as “cold” (RRPV=MAX). On a hit, we promote the block (RRPV=0) and increment its signature counter; on eviction of a block that was promoted but never reused, we decrement its counter. This filters out one‐time, streaming lines in ASTAR/MCF/OMNETPP, while favoring reuse‐heavy lines in LBM/MILC and quickly adapting to phase changes, yielding higher overall hit rates.",ChampSim_CRC2/new_policies/046_ship__signature_based_hit_predictor.cc,0.46080383846688117,0.46080383846688117
lbm,SHiP (Signature-based Hit Predictor),"We implement a low‐overhead Signature History Counter Table (SHCT) to predict which load PCs generate temporal reuse versus streaming/pointer‐chasing accesses. Each cache block carries a small signature tagging the PC that brought it in. On a miss, we index the SHCT with that signature: if its saturating counter is above a threshold, we insert the new block as “hot” (RRPV=0), otherwise as “cold” (RRPV=MAX). On a hit, we promote the block (RRPV=0) and increment its signature counter; on eviction of a block that was promoted but never reused, we decrement its counter. This filters out one‐time, streaming lines in ASTAR/MCF/OMNETPP, while favoring reuse‐heavy lines in LBM/MILC and quickly adapting to phase changes, yielding higher overall hit rates.",ChampSim_CRC2/new_policies/046_ship__signature_based_hit_predictor.cc,0.4410822902433393,0.4410822902433393
mcf,SHiP (Signature-based Hit Predictor),"We implement a low‐overhead Signature History Counter Table (SHCT) to predict which load PCs generate temporal reuse versus streaming/pointer‐chasing accesses. Each cache block carries a small signature tagging the PC that brought it in. On a miss, we index the SHCT with that signature: if its saturating counter is above a threshold, we insert the new block as “hot” (RRPV=0), otherwise as “cold” (RRPV=MAX). On a hit, we promote the block (RRPV=0) and increment its signature counter; on eviction of a block that was promoted but never reused, we decrement its counter. This filters out one‐time, streaming lines in ASTAR/MCF/OMNETPP, while favoring reuse‐heavy lines in LBM/MILC and quickly adapting to phase changes, yielding higher overall hit rates.",ChampSim_CRC2/new_policies/046_ship__signature_based_hit_predictor.cc,0.4052821528744876,0.4052821528744876
milc,SHiP (Signature-based Hit Predictor),"We implement a low‐overhead Signature History Counter Table (SHCT) to predict which load PCs generate temporal reuse versus streaming/pointer‐chasing accesses. Each cache block carries a small signature tagging the PC that brought it in. On a miss, we index the SHCT with that signature: if its saturating counter is above a threshold, we insert the new block as “hot” (RRPV=0), otherwise as “cold” (RRPV=MAX). On a hit, we promote the block (RRPV=0) and increment its signature counter; on eviction of a block that was promoted but never reused, we decrement its counter. This filters out one‐time, streaming lines in ASTAR/MCF/OMNETPP, while favoring reuse‐heavy lines in LBM/MILC and quickly adapting to phase changes, yielding higher overall hit rates.",ChampSim_CRC2/new_policies/046_ship__signature_based_hit_predictor.cc,0.319912814905465,0.319912814905465
omnetpp,SHiP (Signature-based Hit Predictor),"We implement a low‐overhead Signature History Counter Table (SHCT) to predict which load PCs generate temporal reuse versus streaming/pointer‐chasing accesses. Each cache block carries a small signature tagging the PC that brought it in. On a miss, we index the SHCT with that signature: if its saturating counter is above a threshold, we insert the new block as “hot” (RRPV=0), otherwise as “cold” (RRPV=MAX). On a hit, we promote the block (RRPV=0) and increment its signature counter; on eviction of a block that was promoted but never reused, we decrement its counter. This filters out one‐time, streaming lines in ASTAR/MCF/OMNETPP, while favoring reuse‐heavy lines in LBM/MILC and quickly adapting to phase changes, yielding higher overall hit rates.",ChampSim_CRC2/new_policies/046_ship__signature_based_hit_predictor.cc,0.13261635917899897,0.13261635917899897
all,SHiP (Signature-based Hit Predictor),"We implement a low‐overhead Signature History Counter Table (SHCT) to predict which load PCs generate temporal reuse versus streaming/pointer‐chasing accesses. Each cache block carries a small signature tagging the PC that brought it in. On a miss, we index the SHCT with that signature: if its saturating counter is above a threshold, we insert the new block as “hot” (RRPV=0), otherwise as “cold” (RRPV=MAX). On a hit, we promote the block (RRPV=0) and increment its signature counter; on eviction of a block that was promoted but never reused, we decrement its counter. This filters out one‐time, streaming lines in ASTAR/MCF/OMNETPP, while favoring reuse‐heavy lines in LBM/MILC and quickly adapting to phase changes, yielding higher overall hit rates.",ChampSim_CRC2/new_policies/046_ship__signature_based_hit_predictor.cc,0.35193949113383444,0.35193949113383444
astar,Dynamic Insertion Policy (DIP),"We implement the classic Dynamic Insertion Policy (DIP) over SRRIP by using set dueling to choose at runtime between LRU‐style insertion (always insert as MRU) and Bimodal RRIP insertion (most inserts near eviction age, occasional MRU). A small number of “leader” sets are forced to each policy to update a global PSEL counter on misses, and the remaining “follower” sets pick the better policy based on PSEL. LRU insertion preserves recency for pointer‐chasing and irregular workloads (MCF, OMNETPP, ASTAR), while Bimodal insertion curbs pollution from streaming or one‐time scans (LBM, MILC). Phase changes are automatically tracked by PSEL adjustments, and the policy needs only 2‐bit RRPVs plus one global counter.",ChampSim_CRC2/new_policies/047_dynamic_insertion_policy__dip.cc,0.4324086804915732,0.4324086804915732
lbm,Dynamic Insertion Policy (DIP),"We implement the classic Dynamic Insertion Policy (DIP) over SRRIP by using set dueling to choose at runtime between LRU‐style insertion (always insert as MRU) and Bimodal RRIP insertion (most inserts near eviction age, occasional MRU). A small number of “leader” sets are forced to each policy to update a global PSEL counter on misses, and the remaining “follower” sets pick the better policy based on PSEL. LRU insertion preserves recency for pointer‐chasing and irregular workloads (MCF, OMNETPP, ASTAR), while Bimodal insertion curbs pollution from streaming or one‐time scans (LBM, MILC). Phase changes are automatically tracked by PSEL adjustments, and the policy needs only 2‐bit RRPVs plus one global counter.",ChampSim_CRC2/new_policies/047_dynamic_insertion_policy__dip.cc,0.4100004352787771,0.4100004352787771
mcf,Dynamic Insertion Policy (DIP),"We implement the classic Dynamic Insertion Policy (DIP) over SRRIP by using set dueling to choose at runtime between LRU‐style insertion (always insert as MRU) and Bimodal RRIP insertion (most inserts near eviction age, occasional MRU). A small number of “leader” sets are forced to each policy to update a global PSEL counter on misses, and the remaining “follower” sets pick the better policy based on PSEL. LRU insertion preserves recency for pointer‐chasing and irregular workloads (MCF, OMNETPP, ASTAR), while Bimodal insertion curbs pollution from streaming or one‐time scans (LBM, MILC). Phase changes are automatically tracked by PSEL adjustments, and the policy needs only 2‐bit RRPVs plus one global counter.",ChampSim_CRC2/new_policies/047_dynamic_insertion_policy__dip.cc,0.404901675082241,0.404901675082241
milc,Dynamic Insertion Policy (DIP),"We implement the classic Dynamic Insertion Policy (DIP) over SRRIP by using set dueling to choose at runtime between LRU‐style insertion (always insert as MRU) and Bimodal RRIP insertion (most inserts near eviction age, occasional MRU). A small number of “leader” sets are forced to each policy to update a global PSEL counter on misses, and the remaining “follower” sets pick the better policy based on PSEL. LRU insertion preserves recency for pointer‐chasing and irregular workloads (MCF, OMNETPP, ASTAR), while Bimodal insertion curbs pollution from streaming or one‐time scans (LBM, MILC). Phase changes are automatically tracked by PSEL adjustments, and the policy needs only 2‐bit RRPVs plus one global counter.",ChampSim_CRC2/new_policies/047_dynamic_insertion_policy__dip.cc,0.32159098314952533,0.32159098314952533
omnetpp,Dynamic Insertion Policy (DIP),"We implement the classic Dynamic Insertion Policy (DIP) over SRRIP by using set dueling to choose at runtime between LRU‐style insertion (always insert as MRU) and Bimodal RRIP insertion (most inserts near eviction age, occasional MRU). A small number of “leader” sets are forced to each policy to update a global PSEL counter on misses, and the remaining “follower” sets pick the better policy based on PSEL. LRU insertion preserves recency for pointer‐chasing and irregular workloads (MCF, OMNETPP, ASTAR), while Bimodal insertion curbs pollution from streaming or one‐time scans (LBM, MILC). Phase changes are automatically tracked by PSEL adjustments, and the policy needs only 2‐bit RRPVs plus one global counter.",ChampSim_CRC2/new_policies/047_dynamic_insertion_policy__dip.cc,0.5711985016492594,0.5711985016492594
all,Dynamic Insertion Policy (DIP),"We implement the classic Dynamic Insertion Policy (DIP) over SRRIP by using set dueling to choose at runtime between LRU‐style insertion (always insert as MRU) and Bimodal RRIP insertion (most inserts near eviction age, occasional MRU). A small number of “leader” sets are forced to each policy to update a global PSEL counter on misses, and the remaining “follower” sets pick the better policy based on PSEL. LRU insertion preserves recency for pointer‐chasing and irregular workloads (MCF, OMNETPP, ASTAR), while Bimodal insertion curbs pollution from streaming or one‐time scans (LBM, MILC). Phase changes are automatically tracked by PSEL adjustments, and the policy needs only 2‐bit RRPVs plus one global counter.",ChampSim_CRC2/new_policies/047_dynamic_insertion_policy__dip.cc,0.42802005513027525,0.42802005513027525
astar,SHIP-RRIP,"We integrate a lightweight Signature-based Hit Predictor (SHIP) with RRIP to adapt insertion to workload-specific reuse. Each block carries a PC-derived signature and a hit flag. A small saturating counter table per signature learns which PCs generate high-reuse blocks (pointer-chasing in MCF/OMNETPP/ASTAR) versus one-shot streams (LBM). On fill, we consult the signature counter: high-reuse signatures yield MRU insertion (RRPV=0), low-reuse signatures yield near-eviction insertion (RRPV=RRPV_MAX-1). Hits always reset RRPV to 0 and mark the block as reused. On eviction, the signature counter is updated up or down based on whether the block was ever hit. This dynamic, per-signature insertion tuning handles irregular access, streaming phases, and phase changes (MILC), boosting hit rates across all workloads.",ChampSim_CRC2/new_policies/048_ship_rrip.cc,0.4593819543863131,0.4593819543863131
lbm,SHIP-RRIP,"We integrate a lightweight Signature-based Hit Predictor (SHIP) with RRIP to adapt insertion to workload-specific reuse. Each block carries a PC-derived signature and a hit flag. A small saturating counter table per signature learns which PCs generate high-reuse blocks (pointer-chasing in MCF/OMNETPP/ASTAR) versus one-shot streams (LBM). On fill, we consult the signature counter: high-reuse signatures yield MRU insertion (RRPV=0), low-reuse signatures yield near-eviction insertion (RRPV=RRPV_MAX-1). Hits always reset RRPV to 0 and mark the block as reused. On eviction, the signature counter is updated up or down based on whether the block was ever hit. This dynamic, per-signature insertion tuning handles irregular access, streaming phases, and phase changes (MILC), boosting hit rates across all workloads.",ChampSim_CRC2/new_policies/048_ship_rrip.cc,0.4389521515072947,0.4389521515072947
mcf,SHIP-RRIP,"We integrate a lightweight Signature-based Hit Predictor (SHIP) with RRIP to adapt insertion to workload-specific reuse. Each block carries a PC-derived signature and a hit flag. A small saturating counter table per signature learns which PCs generate high-reuse blocks (pointer-chasing in MCF/OMNETPP/ASTAR) versus one-shot streams (LBM). On fill, we consult the signature counter: high-reuse signatures yield MRU insertion (RRPV=0), low-reuse signatures yield near-eviction insertion (RRPV=RRPV_MAX-1). Hits always reset RRPV to 0 and mark the block as reused. On eviction, the signature counter is updated up or down based on whether the block was ever hit. This dynamic, per-signature insertion tuning handles irregular access, streaming phases, and phase changes (MILC), boosting hit rates across all workloads.",ChampSim_CRC2/new_policies/048_ship_rrip.cc,0.45889482536509096,0.45889482536509096
milc,SHIP-RRIP,"We integrate a lightweight Signature-based Hit Predictor (SHIP) with RRIP to adapt insertion to workload-specific reuse. Each block carries a PC-derived signature and a hit flag. A small saturating counter table per signature learns which PCs generate high-reuse blocks (pointer-chasing in MCF/OMNETPP/ASTAR) versus one-shot streams (LBM). On fill, we consult the signature counter: high-reuse signatures yield MRU insertion (RRPV=0), low-reuse signatures yield near-eviction insertion (RRPV=RRPV_MAX-1). Hits always reset RRPV to 0 and mark the block as reused. On eviction, the signature counter is updated up or down based on whether the block was ever hit. This dynamic, per-signature insertion tuning handles irregular access, streaming phases, and phase changes (MILC), boosting hit rates across all workloads.",ChampSim_CRC2/new_policies/048_ship_rrip.cc,0.32005583032216484,0.32005583032216484
omnetpp,SHIP-RRIP,"We integrate a lightweight Signature-based Hit Predictor (SHIP) with RRIP to adapt insertion to workload-specific reuse. Each block carries a PC-derived signature and a hit flag. A small saturating counter table per signature learns which PCs generate high-reuse blocks (pointer-chasing in MCF/OMNETPP/ASTAR) versus one-shot streams (LBM). On fill, we consult the signature counter: high-reuse signatures yield MRU insertion (RRPV=0), low-reuse signatures yield near-eviction insertion (RRPV=RRPV_MAX-1). Hits always reset RRPV to 0 and mark the block as reused. On eviction, the signature counter is updated up or down based on whether the block was ever hit. This dynamic, per-signature insertion tuning handles irregular access, streaming phases, and phase changes (MILC), boosting hit rates across all workloads.",ChampSim_CRC2/new_policies/048_ship_rrip.cc,0.45318548651663276,0.45318548651663276
all,SHIP-RRIP,"We integrate a lightweight Signature-based Hit Predictor (SHIP) with RRIP to adapt insertion to workload-specific reuse. Each block carries a PC-derived signature and a hit flag. A small saturating counter table per signature learns which PCs generate high-reuse blocks (pointer-chasing in MCF/OMNETPP/ASTAR) versus one-shot streams (LBM). On fill, we consult the signature counter: high-reuse signatures yield MRU insertion (RRPV=0), low-reuse signatures yield near-eviction insertion (RRPV=RRPV_MAX-1). Hits always reset RRPV to 0 and mark the block as reused. On eviction, the signature counter is updated up or down based on whether the block was ever hit. This dynamic, per-signature insertion tuning handles irregular access, streaming phases, and phase changes (MILC), boosting hit rates across all workloads.",ChampSim_CRC2/new_policies/048_ship_rrip.cc,0.42609404961949926,0.42609404961949926
astar,DRRIP (Dynamic Re-Reference Interval Prediction),"This policy implements dynamic set dueling between two RRIP insertion schemes—static RRIP (SRRIP) and bimodal RRIP (BRRIP)—using a global PSEL counter that is updated on misses in small leader sets. SRRIP favors mid‐range insertion (retain blocks longer), while BRRIP biases new blocks toward far‐LRU (quick eviction) with a small chance of mid‐range insertion. By monitoring which scheme yields fewer misses on dedicated leader sets, DRRIP adaptively chooses the best insertion policy for follower sets. This allows the cache to automatically favor eviction of streaming data, retain high‐reuse blocks, and respond to phase changes in workloads like MILC, yielding higher overall hit rates across diverse access patterns.",ChampSim_CRC2/new_policies/049_drrip__dynamic_re_reference_interval_prediction.cc,0.42438854554990146,0.42438854554990146
lbm,DRRIP (Dynamic Re-Reference Interval Prediction),"This policy implements dynamic set dueling between two RRIP insertion schemes—static RRIP (SRRIP) and bimodal RRIP (BRRIP)—using a global PSEL counter that is updated on misses in small leader sets. SRRIP favors mid‐range insertion (retain blocks longer), while BRRIP biases new blocks toward far‐LRU (quick eviction) with a small chance of mid‐range insertion. By monitoring which scheme yields fewer misses on dedicated leader sets, DRRIP adaptively chooses the best insertion policy for follower sets. This allows the cache to automatically favor eviction of streaming data, retain high‐reuse blocks, and respond to phase changes in workloads like MILC, yielding higher overall hit rates across diverse access patterns.",ChampSim_CRC2/new_policies/049_drrip__dynamic_re_reference_interval_prediction.cc,0.402441724688066,0.402441724688066
mcf,DRRIP (Dynamic Re-Reference Interval Prediction),"This policy implements dynamic set dueling between two RRIP insertion schemes—static RRIP (SRRIP) and bimodal RRIP (BRRIP)—using a global PSEL counter that is updated on misses in small leader sets. SRRIP favors mid‐range insertion (retain blocks longer), while BRRIP biases new blocks toward far‐LRU (quick eviction) with a small chance of mid‐range insertion. By monitoring which scheme yields fewer misses on dedicated leader sets, DRRIP adaptively chooses the best insertion policy for follower sets. This allows the cache to automatically favor eviction of streaming data, retain high‐reuse blocks, and respond to phase changes in workloads like MILC, yielding higher overall hit rates across diverse access patterns.",ChampSim_CRC2/new_policies/049_drrip__dynamic_re_reference_interval_prediction.cc,0.4596034246757668,0.4596034246757668
milc,DRRIP (Dynamic Re-Reference Interval Prediction),"This policy implements dynamic set dueling between two RRIP insertion schemes—static RRIP (SRRIP) and bimodal RRIP (BRRIP)—using a global PSEL counter that is updated on misses in small leader sets. SRRIP favors mid‐range insertion (retain blocks longer), while BRRIP biases new blocks toward far‐LRU (quick eviction) with a small chance of mid‐range insertion. By monitoring which scheme yields fewer misses on dedicated leader sets, DRRIP adaptively chooses the best insertion policy for follower sets. This allows the cache to automatically favor eviction of streaming data, retain high‐reuse blocks, and respond to phase changes in workloads like MILC, yielding higher overall hit rates across diverse access patterns.",ChampSim_CRC2/new_policies/049_drrip__dynamic_re_reference_interval_prediction.cc,0.3029953583350833,0.3029953583350833
omnetpp,DRRIP (Dynamic Re-Reference Interval Prediction),"This policy implements dynamic set dueling between two RRIP insertion schemes—static RRIP (SRRIP) and bimodal RRIP (BRRIP)—using a global PSEL counter that is updated on misses in small leader sets. SRRIP favors mid‐range insertion (retain blocks longer), while BRRIP biases new blocks toward far‐LRU (quick eviction) with a small chance of mid‐range insertion. By monitoring which scheme yields fewer misses on dedicated leader sets, DRRIP adaptively chooses the best insertion policy for follower sets. This allows the cache to automatically favor eviction of streaming data, retain high‐reuse blocks, and respond to phase changes in workloads like MILC, yielding higher overall hit rates across diverse access patterns.",ChampSim_CRC2/new_policies/049_drrip__dynamic_re_reference_interval_prediction.cc,0.4376233962219134,0.4376233962219134
all,DRRIP (Dynamic Re-Reference Interval Prediction),"This policy implements dynamic set dueling between two RRIP insertion schemes—static RRIP (SRRIP) and bimodal RRIP (BRRIP)—using a global PSEL counter that is updated on misses in small leader sets. SRRIP favors mid‐range insertion (retain blocks longer), while BRRIP biases new blocks toward far‐LRU (quick eviction) with a small chance of mid‐range insertion. By monitoring which scheme yields fewer misses on dedicated leader sets, DRRIP adaptively chooses the best insertion policy for follower sets. This allows the cache to automatically favor eviction of streaming data, retain high‐reuse blocks, and respond to phase changes in workloads like MILC, yielding higher overall hit rates across diverse access patterns.",ChampSim_CRC2/new_policies/049_drrip__dynamic_re_reference_interval_prediction.cc,0.40541048989414624,0.40541048989414624
